source,point_index,replicate,series,timestamp,operation,frequency_hz,sine_v_rms,input_mode,coupling,sensitivity_a,time_constant_s,settling_s,spacing_s,x_a,y_a,magnitude_a,phase_native_deg,status_word,unit,range_exceeded
map_20260924T100133Z.jsonl,23,0,map,2026-09-24T10:07:35.341+00:00,read,73.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.97598e-08,1.0914e-11,1.9758e-08,179.964,0,A,False
map_20260924T100133Z.jsonl,23,1,map,2026-09-24T10:07:35.829+00:00,samples,73.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.97598e-08,1.0914e-11,1.9758e-08,179.964,0,A,False
map_20260924T100133Z.jsonl,23,2,map,2026-09-24T10:07:36.358+00:00,read,73.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.97598e-08,1.0914e-11,1.9758e-08,179.964,0,A,False
map_20260924T100133Z.jsonl,24,0,map,2026-09-24T10:07:40.449+00:00,read,73.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.93567e-08,3.2742e-11,4.9353e-08,179.964,0,A,False
map_20260924T100133Z.jsonl,24,1,map,2026-09-24T10:07:40.952+00:00,samples,73.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.93567e-08,3.2742e-11,4.9353e-08,179.964,0,A,False
map_20260924T100133Z.jsonl,24,2,map,2026-09-24T10:07:41.456+00:00,read,73.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.93567e-08,3.2742e-11,4.9353e-08,179.964,0,A,False
map_20260924T100133Z.jsonl,25,0,map,2026-09-24T10:07:46.021+00:00,read,73.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.86042e-08,6.54841e-11,9.8597e-08,179.964,0,A,False
map_20260924T100133Z.jsonl,25,1,map,2026-09-24T10:07:47.192+00:00,samples,73.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.86042e-08,6.54841e-11,9.8597e-08,179.964,0,A,False
map_20260924T100133Z.jsonl,25,2,map,2026-09-24T10:07:48.218+00:00,read,73.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.86042e-08,6.54841e-11,9.8597e-08,179.964,0,A,False
map_20260924T100133Z.jsonl,26,0,map,2026-09-24T10:07:54.619+00:00,read,73.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.97092e-07,1.16416e-10,1.97063e-07,179.964,0,A,False
map_20260924T100133Z.jsonl,26,1,map,2026-09-24T10:07:55.185+00:00,samples,73.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.97092e-07,1.16416e-10,1.97063e-07,179.964,0,A,False
map_20260924T100133Z.jsonl,26,2,map,2026-09-24T10:07:55.750+00:00,read,73.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.97092e-07,1.16416e-10,1.97063e-07,179.964,0,A,False
map_20260924T100133Z.jsonl,27,0,map,2026-09-24T10:08:00.023+00:00,read,73.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.92499e-07,2.9104e-10,4.9244e-07,179.964,0,A,False
map_20260924T100133Z.jsonl,27,1,map,2026-09-24T10:08:00.576+00:00,samples,73.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.92499e-07,2.9104e-10,4.9244e-07,179.964,0,A,False
map_20260924T100133Z.jsonl,27,2,map,2026-09-24T10:08:01.221+00:00,read,73.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.92499e-07,2.9104e-10,4.9244e-07,179.964,0,A,False
map_20260924T100133Z.jsonl,28,0,map,2026-09-24T10:08:05.418+00:00,read,333.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-3.96406e-09,1.04592e-11,3.96361e-09,179.844,0,A,False
map_20260924T100133Z.jsonl,28,1,map,2026-09-24T10:08:05.922+00:00,samples,333.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-3.96406e-09,1.0914e-11,3.96361e-09,179.844,0,A,False
map_20260924T100133Z.jsonl,28,2,map,2026-09-24T10:08:06.425+00:00,read,333.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-3.96406e-09,1.04592e-11,3.96361e-09,179.844,0,A,False
map_20260924T100133Z.jsonl,29,0,map,2026-09-24T10:08:10.423+00:00,read,333.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-9.89081e-09,2.7285e-11,9.8899e-09,179.838,0,A,False
map_20260924T100133Z.jsonl,29,1,map,2026-09-24T10:08:10.958+00:00,samples,333.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-9.89081e-09,2.7285e-11,9.8899e-09,179.838,0,A,False
map_20260924T100133Z.jsonl,29,2,map,2026-09-24T10:08:11.455+00:00,read,333.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-9.89081e-09,2.81944e-11,9.8899e-09,179.832,0,A,False
map_20260924T100133Z.jsonl,30,0,map,2026-09-24T10:08:15.514+00:00,read,333.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.97616e-08,5.63889e-11,1.97598e-08,179.838,0,A,False
map_20260924T100133Z.jsonl,30,1,map,2026-09-24T10:08:16.100+00:00,samples,333.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.97616e-08,5.63889e-11,1.97598e-08,179.838,0,A,False
map_20260924T100133Z.jsonl,30,2,map,2026-09-24T10:08:16.718+00:00,read,333.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.97616e-08,5.63889e-11,1.97598e-08,179.838,0,A,False
map_20260924T100133Z.jsonl,31,0,map,2026-09-24T10:08:21.189+00:00,read,333.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.93603e-08,1.41882e-10,4.93567e-08,179.832,0,A,False
map_20260924T100133Z.jsonl,31,1,map,2026-09-24T10:08:22.127+00:00,samples,333.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.93567e-08,1.41882e-10,4.9353e-08,179.832,0,A,False
map_20260924T100133Z.jsonl,31,2,map,2026-09-24T10:08:23.893+00:00,read,333.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.93567e-08,1.41882e-10,4.9353e-08,179.832,0,A,False
map_20260924T100133Z.jsonl,32,0,map,2026-09-24T10:08:30.077+00:00,read,333.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.86042e-08,2.83764e-10,9.8597e-08,179.832,0,A,False
map_20260924T100133Z.jsonl,32,1,map,2026-09-24T10:08:30.836+00:00,samples,333.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.86042e-08,2.83764e-10,9.8597e-08,179.832,0,A,False
map_20260924T100133Z.jsonl,32,2,map,2026-09-24T10:08:31.422+00:00,read,333.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.86042e-08,2.83764e-10,9.8597e-08,179.832,0,A,False
map_20260924T100133Z.jsonl,33,0,map,2026-09-24T10:08:36.089+00:00,read,333.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.97063e-07,5.52976e-10,1.97034e-07,179.838,0,A,False
map_20260924T100133Z.jsonl,33,1,map,2026-09-24T10:08:36.849+00:00,samples,333.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.97063e-07,5.52976e-10,1.97034e-07,179.838,0,A,False
map_20260924T100133Z.jsonl,33,2,map,2026-09-24T10:08:37.717+00:00,read,333.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.97092e-07,5.52976e-10,1.97063e-07,179.838,0,A,False
map_20260924T100133Z.jsonl,34,0,map,2026-09-24T10:08:42.239+00:00,read,333.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.92499e-07,1.39699e-09,4.9244e-07,179.832,0,A,False
map_20260924T100133Z.jsonl,34,1,map,2026-09-24T10:08:42.906+00:00,samples,333.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.92499e-07,1.39699e-09,4.9244e-07,179.832,0,A,False
map_20260924T100133Z.jsonl,34,2,map,2026-09-24T10:08:43.605+00:00,read,333.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.92499e-07,1.39699e-09,4.9244e-07,179.832,0,A,False
map_20260924T100133Z.jsonl,35,0,map,2026-09-24T10:08:48.348+00:00,read,1033.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-3.96588e-09,3.31968e-11,3.96543e-09,179.52,0,A,False
map_20260924T100133Z.jsonl,35,1,map,2026-09-24T10:08:49.157+00:00,samples,1033.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-3.96588e-09,3.31968e-11,3.96543e-09,179.52,0,A,False
map_20260924T100133Z.jsonl,35,2,map,2026-09-24T10:08:49.993+00:00,read,1033.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-3.96588e-09,3.31968e-11,3.96543e-09,179.52,0,A,False
map_20260924T100133Z.jsonl,36,0,map,2026-09-24T10:08:54.403+00:00,read,1033.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-9.89445e-09,8.54929e-11,9.89445e-09,179.502,0,A,False
map_20260924T100133Z.jsonl,36,1,map,2026-09-24T10:08:55.019+00:00,samples,1033.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-9.89445e-09,8.54929e-11,9.89445e-09,179.502,0,A,False
map_20260924T100133Z.jsonl,36,2,map,2026-09-24T10:08:55.570+00:00,read,1033.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-9.89445e-09,8.54929e-11,9.89445e-09,179.502,0,A,False
map_20260924T100133Z.jsonl,37,0,map,2026-09-24T10:09:00.251+00:00,read,1033.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.97707e-08,1.72805e-10,1.97689e-08,179.496,0,A,False
map_20260924T100133Z.jsonl,37,1,map,2026-09-24T10:09:00.780+00:00,samples,1033.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.97707e-08,1.72805e-10,1.97689e-08,179.496,0,A,False
map_20260924T100133Z.jsonl,37,2,map,2026-09-24T10:09:01.331+00:00,read,1033.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.97707e-08,1.72805e-10,1.97689e-08,179.496,0,A,False
map_20260924T100133Z.jsonl,38,0,map,2026-09-24T10:09:05.359+00:00,read,1033.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.93822e-08,4.36559e-10,4.93785e-08,179.496,0,A,False
map_20260924T100133Z.jsonl,38,1,map,2026-09-24T10:09:06.067+00:00,samples,1033.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.93822e-08,4.36559e-10,4.93785e-08,179.496,0,A,False
map_20260924T100133Z.jsonl,38,2,map,2026-09-24T10:09:06.692+00:00,read,1033.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.93822e-08,4.36559e-10,4.93785e-08,179.496,0,A,False
map_20260924T100133Z.jsonl,39,0,map,2026-09-24T10:09:10.937+00:00,read,1033.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.86552e-08,8.73118e-10,9.86552e-08,179.496,0,A,False
map_20260924T100133Z.jsonl,39,1,map,2026-09-24T10:09:11.553+00:00,samples,1033.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.86552e-08,8.73118e-10,9.86552e-08,179.496,0,A,False
map_20260924T100133Z.jsonl,39,2,map,2026-09-24T10:09:12.104+00:00,read,1033.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.86552e-08,8.73118e-10,9.86552e-08,179.496,0,A,False
map_20260924T100133Z.jsonl,40,0,map,2026-09-24T10:09:16.316+00:00,read,1033.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.97179e-07,1.74624e-09,1.9715e-07,179.49,0,A,False
map_20260924T100133Z.jsonl,40,1,map,2026-09-24T10:09:17.026+00:00,samples,1033.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.97179e-07,1.74624e-09,1.9715e-07,179.49,0,A,False
map_20260924T100133Z.jsonl,40,2,map,2026-09-24T10:09:17.592+00:00,read,1033.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.97179e-07,1.74624e-09,1.9715e-07,179.49,0,A,False
map_20260924T100133Z.jsonl,41,0,map,2026-09-24T10:09:21.657+00:00,read,1033.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.92731e-07,4.3656e-09,4.92673e-07,179.49,0,A,False
map_20260924T100133Z.jsonl,41,1,map,2026-09-24T10:09:22.207+00:00,samples,1033.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.92731e-07,4.3656e-09,4.92731e-07,179.49,0,A,False
map_20260924T100133Z.jsonl,41,2,map,2026-09-24T10:09:22.737+00:00,read,1033.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.92731e-07,4.3656e-09,4.92731e-07,179.49,0,A,False
map_20260924T100133Z.jsonl,42,0,map,2026-09-24T10:09:26.767+00:00,read,3333.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-3.9868e-09,1.07776e-10,3.98771e-09,178.446,0,A,False
map_20260924T100133Z.jsonl,42,1,map,2026-09-24T10:09:27.282+00:00,samples,3333.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-3.9868e-09,1.07776e-10,3.98771e-09,178.446,0,A,False
map_20260924T100133Z.jsonl,42,2,map,2026-09-24T10:09:27.823+00:00,read,3333.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-3.98634e-09,1.07321e-10,3.98725e-09,178.458,0,A,False
map_20260924T100133Z.jsonl,43,0,map,2026-09-24T10:09:31.935+00:00,read,3333.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-9.9472e-09,2.79217e-10,9.95084e-09,178.386,0,A,False
map_20260924T100133Z.jsonl,43,1,map,2026-09-24T10:09:32.468+00:00,samples,3333.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-9.9472e-09,2.80126e-10,9.95084e-09,178.386,0,A,False
map_20260924T100133Z.jsonl,43,2,map,2026-09-24T10:09:32.986+00:00,read,3333.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-9.94629e-09,2.79217e-10,9.94993e-09,178.386,0,A,False
map_20260924T100133Z.jsonl,44,0,map,2026-09-24T10:09:37.108+00:00,read,3333.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.98744e-08,5.6389e-10,1.98798e-08,178.374,0,A,False
map_20260924T100133Z.jsonl,44,1,map,2026-09-24T10:09:37.618+00:00,samples,3333.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.98744e-08,5.6389e-10,1.98798e-08,178.374,0,A,False
map_20260924T100133Z.jsonl,44,2,map,2026-09-24T10:09:38.332+00:00,read,3333.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.98726e-08,5.6389e-10,1.9878e-08,178.374,0,A,False
map_20260924T100133Z.jsonl,45,0,map,2026-09-24T10:09:43.487+00:00,read,3333.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.96404e-08,1.41882e-09,4.9655e-08,178.362,0,A,False
map_20260924T100133Z.jsonl,45,1,map,2026-09-24T10:09:44.000+00:00,samples,3333.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.96404e-08,1.41882e-09,4.9655e-08,178.362,0,A,False
map_20260924T100133Z.jsonl,45,2,map,2026-09-24T10:09:44.523+00:00,read,3333.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-4.96404e-08,1.41882e-09,4.9655e-08,178.362,0,A,False
map_20260924T100133Z.jsonl,46,0,map,2026-09-24T10:09:48.540+00:00,read,3333.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.91718e-08,2.84491e-09,9.92081e-08,178.356,0,A,False
map_20260924T100133Z.jsonl,46,1,map,2026-09-24T10:09:49.069+00:00,samples,3333.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.91718e-08,2.85219e-09,9.92081e-08,178.35,0,A,False
map_20260924T100133Z.jsonl,46,2,map,2026-09-24T10:09:49.577+00:00,read,3333.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-9.91718e-08,2.84491e-09,9.92081e-08,178.356,0,A,False
map_20260924T100133Z.jsonl,47,0,map,2026-09-24T10:09:53.619+00:00,read,3333.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.98227e-07,5.67528e-09,1.98285e-07,178.35,0,A,False
map_20260924T100133Z.jsonl,47,1,map,2026-09-24T10:09:54.139+00:00,samples,3333.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.98227e-07,5.67528e-09,1.98285e-07,178.35,0,A,False
map_20260924T100133Z.jsonl,47,2,map,2026-09-24T10:09:54.663+00:00,read,3333.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.98227e-07,5.67528e-09,1.98285e-07,178.35,0,A,False
map_20260924T100133Z.jsonl,48,0,map,2026-09-24T10:09:58.721+00:00,read,3333.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.95351e-07,1.42609e-08,4.95467e-07,178.35,0,A,False
map_20260924T100133Z.jsonl,48,1,map,2026-09-24T10:09:59.284+00:00,samples,3333.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.95351e-07,1.42609e-08,4.95467e-07,178.35,0,A,False
map_20260924T100133Z.jsonl,48,2,map,2026-09-24T10:09:59.804+00:00,read,3333.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-4.95351e-07,1.42609e-08,4.95467e-07,178.35,0,A,False
map_20260924T100133Z.jsonl,49,0,map,2026-09-24T10:10:03.867+00:00,read,10330.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-4.21099e-09,3.69257e-10,4.22645e-09,174.984,0,A,False
map_20260924T100133Z.jsonl,49,1,map,2026-09-24T10:10:04.378+00:00,samples,10330.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-4.2169e-09,3.69257e-10,4.23282e-09,174.996,0,A,False
map_20260924T100133Z.jsonl,49,2,map,2026-09-24T10:10:04.952+00:00,read,10330.0,0.004,current_1e6,DC,1e-08,0.1,1.5,0.30000000000000004,-4.21326e-09,3.69257e-10,4.22872e-09,174.984,0,A,False
map_20260924T100133Z.jsonl,50,0,map,2026-09-24T10:10:09.057+00:00,read,10330.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-1.05011e-08,9.73166e-10,1.05447e-08,174.702,0,A,False
map_20260924T100133Z.jsonl,50,1,map,2026-09-24T10:10:09.600+00:00,samples,10330.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-1.04911e-08,9.64981e-10,1.05338e-08,174.744,0,A,False
map_20260924T100133Z.jsonl,50,2,map,2026-09-24T10:10:10.151+00:00,read,10330.0,0.01,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-1.04929e-08,9.55886e-10,1.05347e-08,174.792,0,A,False
map_20260924T100133Z.jsonl,51,0,map,2026-09-24T10:10:14.251+00:00,read,10330.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-2.09676e-08,1.92996e-09,2.10531e-08,174.738,0,A,False
map_20260924T100133Z.jsonl,51,1,map,2026-09-24T10:10:14.830+00:00,samples,10330.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-2.09567e-08,1.92814e-09,2.1044e-08,174.744,0,A,False
map_20260924T100133Z.jsonl,51,2,map,2026-09-24T10:10:15.358+00:00,read,10330.0,0.02,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-2.09585e-08,1.92814e-09,2.10458e-08,174.738,0,A,False
map_20260924T100133Z.jsonl,52,0,map,2026-09-24T10:10:19.555+00:00,read,10330.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-5.2358e-08,4.81671e-09,5.25727e-08,174.738,0,A,False
map_20260924T100133Z.jsonl,52,1,map,2026-09-24T10:10:20.091+00:00,samples,10330.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-5.2358e-08,4.82399e-09,5.25763e-08,174.732,0,A,False
map_20260924T100133Z.jsonl,52,2,map,2026-09-24T10:10:20.610+00:00,read,10330.0,0.05,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-5.2358e-08,4.82399e-09,5.25763e-08,174.732,0,A,False
map_20260924T100133Z.jsonl,53,0,map,2026-09-24T10:10:25.255+00:00,read,10330.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-1.04607e-07,9.65525e-09,1.05043e-07,174.726,0,A,False
map_20260924T100133Z.jsonl,53,1,map,2026-09-24T10:10:26.809+00:00,samples,10330.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-1.04607e-07,9.66253e-09,1.05043e-07,174.72,0,A,False
map_20260924T100133Z.jsonl,53,2,map,2026-09-24T10:10:27.360+00:00,read,10330.0,0.1,current_1e6,DC,2.0000000000000002e-07,0.1,1.5,0.30000000000000004,-1.04614e-07,9.66253e-09,1.05051e-07,174.72,0,A,False
map_20260924T100133Z.jsonl,54,0,map,2026-09-24T10:10:31.891+00:00,read,10330.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-2.09083e-07,1.9296e-08,2.09956e-07,174.726,0,A,False
map_20260924T100133Z.jsonl,54,1,map,2026-09-24T10:10:33.480+00:00,samples,10330.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-2.09083e-07,1.9296e-08,2.09927e-07,174.72,0,A,False
map_20260924T100133Z.jsonl,54,2,map,2026-09-24T10:10:36.362+00:00,read,10330.0,0.2,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-2.09083e-07,1.9296e-08,2.09956e-07,174.726,0,A,False
map_20260924T100133Z.jsonl,55,0,map,2026-09-24T10:10:45.013+00:00,read,10330.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-5.22534e-07,4.83708e-08,5.24687e-07,174.708,0,A,False
map_20260924T100133Z.jsonl,55,1,map,2026-09-24T10:10:47.566+00:00,samples,10330.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-5.22534e-07,4.83708e-08,5.24687e-07,174.708,0,A,False
map_20260924T100133Z.jsonl,55,2,map,2026-09-24T10:10:50.388+00:00,read,10330.0,0.5,current_1e6,DC,1e-06,0.1,1.5,0.30000000000000004,-5.22534e-07,4.83708e-08,5.24687e-07,174.708,0,A,False
map_20260924T100133Z.jsonl,56,0,map,2026-09-24T10:10:57.205+00:00,read,33330.0,0.004,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-6.6066e-09,6.00997e-09,8.93129e-09,137.706,0,A,False
map_20260924T100133Z.jsonl,56,1,map,2026-09-24T10:10:57.768+00:00,samples,33330.0,0.004,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-6.60387e-09,6.01634e-09,8.93311e-09,137.658,0,A,False
map_20260924T100133Z.jsonl,56,2,map,2026-09-24T10:10:58.342+00:00,read,33330.0,0.004,current_1e6,DC,2e-08,0.1,1.5,0.30000000000000004,-6.60569e-09,6.01088e-09,8.93039e-09,137.694,0,A,False
map_20260924T100133Z.jsonl,57,0,map,2026-09-24T10:11:02.636+00:00,read,33330.0,0.01,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.63346e-08,1.50868e-08,2.22354e-08,137.268,0,A,False
map_20260924T100133Z.jsonl,57,1,map,2026-09-24T10:11:03.168+00:00,samples,33330.0,0.01,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.6331e-08,1.5085e-08,2.223e-08,137.268,0,A,False
map_20260924T100133Z.jsonl,57,2,map,2026-09-24T10:11:03.692+00:00,read,33330.0,0.01,current_1e6,DC,5.0000000000000004e-08,0.1,1.5,0.30000000000000004,-1.63346e-08,1.50904e-08,2.22373e-08,137.262,0,A,False
map_20260924T100133Z.jsonl,58,0,map,2026-09-24T10:11:08.092+00:00,read,33330.0,0.02,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-3.25711e-08,3.025e-08,4.44491e-08,137.112,0,A,False
map_20260924T100133Z.jsonl,58,1,map,2026-09-24T10:11:08.594+00:00,samples,33330.0,0.02,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-3.25747e-08,3.02537e-08,4.44527e-08,137.112,0,A,False
map_20260924T100133Z.jsonl,58,2,map,2026-09-24T10:11:09.113+00:00,read,33330.0,0.02,current_1e6,DC,1.0000000000000001e-07,0.1,1.5,0.30000000000000004,-3.2582e-08,3.02464e-08,4.44527e-08,137.124,0,A,False
map_20260924T100133Z.jsonl,59,0,map,2026-09-24T10:11:13.325+00:00,read,33330.0,0.05,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-8.12001e-08,7.56413e-08,1.10973e-07,137.016,0,A,False
map_20260924T100133Z.jsonl,59,1,map,2026-09-24T10:11:14.029+00:00,samples,33330.0,0.05,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-8.12001e-08,7.56413e-08,1.10973e-07,137.016,0,A,False
map_20260924T100133Z.jsonl,59,2,map,2026-09-24T10:11:14.619+00:00,read,33330.0,0.05,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-8.12001e-08,7.56413e-08,1.10973e-07,137.016,0,A,False
map_20260924T100133Z.jsonl,60,0,map,2026-09-24T10:11:18.957+00:00,read,33330.0,0.1,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.62197e-07,1.51195e-07,2.21714e-07,137.004,0,A,False
map_20260924T100133Z.jsonl,60,1,map,2026-09-24T10:11:19.564+00:00,samples,33330.0,0.1,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.62167e-07,1.51224e-07,2.21714e-07,136.998,0,A,False
map_20260924T100133Z.jsonl,60,2,map,2026-09-24T10:11:20.138+00:00,read,33330.0,0.1,current_1e6,DC,5e-07,0.1,1.5,0.30000000000000004,-1.62197e-07,1.51224e-07,2.21714e-07,136.998,0,A,False
